Sample	5.0	10.0	15.0	20.0	25.0	30.0	35.0	40.0	45.0	50.0	55.0	60.0	65.0	70.0	75.0	80.0	85.0	90.0	95.0	100.0
Nac_Sal_1	43.92900699173566	60.92278790725156	70.50366251808533	76.82955466507086	81.26093642292804	84.7272617090741	87.34594320256339	89.53663654337073	91.36145682622166	92.92039420360116	94.21647868012998	95.27849529970533	96.22006923560558	97.01014294046799	97.70628650208691	98.27819987425481	98.80693568057691	99.27431389332868	99.65230696976813	100.0
Nac_Sal_2	36.87193858514008	54.21750831593405	64.91509411493851	72.25613870739821	77.62358787898033	81.70891452251851	84.88445019569238	87.45187078745346	89.65331089288124	91.48003778887451	93.06463008978827	94.40073672427617	95.5280518882529	96.51564348260997	97.30079467780222	98.02402292736755	98.64484015147305	99.17753626064797	99.62290513881061	100.0
Nac_Sal_3	20.31994395142457	34.19780476412891	44.74194301728164	53.22629612330687	60.279075198505375	66.18986454927604	71.21788883699206	75.4542269967305	79.15109761793555	82.39841195702942	85.32928538066324	87.81293787949556	90.07122839794489	92.1076599719757	93.92923867351705	95.5056048575432	96.8612797758057	98.02662307333021	99.09271368519383	100.0
Nac_Sal_4	63.37189682726653	75.46623200494088	81.38828578159521	85.03982630509942	87.65225364039807	89.62860617482825	91.24266985871371	92.60650591823351	93.71947764187524	94.69046269825604	95.54174599030925	96.29943269004247	96.92595681822523	97.5091845635661	98.05930331026315	98.5597585589945	99.00545661766111	99.37538600635438	99.70010887766861	100.0
Nac_Sal_5	51.68083090534774	67.51462134110288	75.8870755180692	81.16643039814214	85.007515476182	87.84914907712802	90.00762233129359	91.73938750650035	93.1619852254999	94.40862819407738	95.41164150822428	96.3106491804213	97.04225051112361	97.7040398355856	98.25683694622339	98.72913653946159	99.12521281976392	99.47498521837623	99.76705585672866	100.0
Nac_Sal_6	56.897457204587006	71.4688382915074	78.68505899950141	83.17633372112348	86.33737743061326	88.75120491939505	90.6245637360811	92.1715140435433	93.41864716636198	94.52152235333223	95.41831477480471	96.2546119328569	96.97789596144258	97.57952468007312	98.11002160545122	98.580023267409	99.00216054512215	99.3943825826824	99.71414326076118	100.0
Nac_Sal_7	32.46174770486229	48.88388303298198	59.61237674260455	67.15572934376063	72.93437606256376	77.51105066303978	81.16456987419245	84.24345460727643	86.72645358721523	88.87453247194831	90.75824549472968	92.39799387963278	93.84138048282897	95.07735464127848	96.16116967018021	97.15062903774226	97.99642978578714	98.78017681060864	99.41006460387624	100.0
Nac_Sal_8	47.97314854915548	64.3308791684712	73.24238487079543	78.91078388912949	82.97964486790819	86.0300274289014	88.38386025696549	90.29666522304028	91.91713584524325	93.29796448679082	94.42471488378807	95.45474231268948	96.32597083874693	97.09975458351379	97.745055579616	98.32394976180164	98.82200086617583	99.24859246427025	99.64919878735384	100.0
Nac_oxy_1	30.30887852624775	46.94491897132831	58.09594164088831	66.04552380072948	72.3496006279145	77.22424858026686	81.26044600397064	84.52098434830786	87.11667205318805	89.46211736460593	91.5342351909137	93.10309801929914	94.58885451775244	95.80497714575927	96.82349138926081	97.6536312849162	98.4339073826123	99.07197931575789	99.60847684565307	100.0
Nac_oxy_2	57.98367829051569	72.28530777697243	79.36833910499047	83.83868889425787	86.9345789374782	89.26874446323589	91.10493678022067	92.67133768220987	93.86727873077233	94.95516898875198	95.81017959249417	96.5631795119594	97.23832917237121	97.82287723819495	98.3302461678881	98.74902687176183	99.15841185471531	99.46578615339186	99.7389331830018	100.0
Nac_oxy_3	59.45797616558645	72.66360025088856	79.29515994145933	83.43155446372569	86.46639138615932	88.70086765628267	90.54071712314447	92.00162032197366	93.22012858038887	94.32625966966339	95.2697052059377	96.08770646038052	96.80770436964248	97.43492577879992	97.97655759983274	98.48486828350407	98.92326991427974	99.31920342881037	99.67136211582688	100.0
Nac_oxy_4	54.10305409339579	69.15413961766917	76.93045331935178	81.84170041323739	85.32627817292502	87.88158920477672	89.90431381206322	91.60762454036826	93.00255945030459	94.16776472373805	95.14325333038985	96.01043096727905	96.76722799804074	97.4212330893462	97.97451587756031	98.46363993846282	98.93551702965789	99.35427345415411	99.69162418163128	100.0
Nac_oxy_5	49.55641218236703	65.65454004336674	74.27048936381287	79.6969997590737	83.56315811850739	86.46844574198211	88.75157664999078	90.5287623474724	92.00762460849478	93.34263970181829	94.46223834696221	95.41460580207196	96.2649338869914	97.03093777015631	97.65451169909724	98.23698643726705	98.77481895097858	99.23045308314792	99.61451793483653	100.0
Nac_oxy_6	43.26057124860337	60.10858072692097	69.60939433250599	75.84903679596871	80.36248565879556	83.83961846772198	86.53239050068613	88.75349625441484	90.64316083895109	92.20513358878799	93.58338894846165	94.74868210892566	95.72575867783469	96.61210135201001	97.35596931544652	98.00685378345344	98.58275156159782	99.08666211747415	99.57557533537798	100.0
Nac_oxy_7	47.485751388788685	64.1209147969122	73.15273068321189	78.96688550609625	83.06471394560278	86.0782050357117	88.52752326671957	90.58653776783783	92.19753264555227	93.54375586177044	94.67643027198615	95.62946396363898	96.48005194430417	97.20005771589351	97.83204674987374	98.41930596638049	98.88824760118318	99.30668782916095	99.67174085563812	100.0
Nac_oxy_8	47.300977679125566	63.941237030600846	72.93895164175618	78.83131201764057	82.95377381221843	86.1153500733807	88.53654796761028	90.5247632468585	92.11650372014574	93.48773702695007	94.63919332345189	95.61979307373848	96.52591689362355	97.30937447520024	97.92927707236578	98.45864030316085	98.93908306986864	99.35527209270063	99.70282643457436	100.0
