Sample	5.0	10.0	15.0	20.0	25.0	30.0	35.0	40.0	45.0	50.0	55.0	60.0	65.0	70.0	75.0	80.0	85.0	90.0	95.0	100.0
Nac_Sal_1	40.321784160371564	56.51042361796973	66.00445773162853	72.47684381923497	77.1901609588127	80.98790806929503	83.99754424365373	86.55073005365294	88.74756426340656	90.64610415610069	92.27104076021675	93.64172650348344	94.84558097322692	95.88193684435309	96.81952860155353	97.59762966126578	98.34970504230841	98.9843312067907	99.51018338093586	100.0
Nac_Sal_2	34.426731411402	50.99431110225064	61.52055194412207	68.89404694942648	74.44980028337689	78.74459768314478	82.20208047049107	85.03798531851419	87.51076903359939	89.61188758908928	91.46878938262287	93.0273622453702	94.37660645501214	95.59270624924349	96.58310133927618	97.49019216939956	98.28977066408447	98.97614080555931	99.51868649830188	100.0
Nac_Sal_3	19.9639363969182	33.50527293590514	43.88284793180701	52.26271788426862	59.287470630020216	65.1603737500683	70.21911370963335	74.54018906070706	78.30501065515546	81.62723348450905	84.62925523195455	87.19086388721928	89.52625539588	91.66930768810448	93.57849297852576	95.23632588383148	96.65154909567784	97.89847549314246	99.03611824490466	100.0
Nac_Sal_4	52.18994386016523	63.8150572430193	70.30521438552621	74.7978720796254	78.41925915030276	81.3037189576132	83.80181902870731	85.98808560711922	87.8821308622	89.58789929151038	91.13382854060944	92.53756956191317	93.76529136329093	94.88416562477018	95.9437130739624	96.94197249393248	97.83873893751073	98.62665784119046	99.33661837169964	100.0
Nac_Sal_5	45.79566733872174	60.847507313833766	69.33933197326935	75.02408031157829	79.35135717234324	82.71781464441905	85.4088268550814	87.68404238134838	89.61226211344369	91.34245493541691	92.789666704557	94.08372170937308	95.20009093682881	96.1836445327223	97.06130458453237	97.84683127030374	98.5001405931235	99.11157111319841	99.59557041920682	100.0
Nac_Sal_6	49.1265686391885	62.8837928144625	70.30605470238031	75.34801205933891	79.16662131716714	82.22553575898736	84.79358721797146	86.97961449297445	88.88374927894296	90.53537805156782	91.9530034066544	93.2938974085482	94.49384516592475	95.5517582907955	96.50899552672537	97.36338009773723	98.12253071975098	98.82508516636011	99.44818728980508	100.0
Nac_Sal_7	30.719242122181527	46.50656034123047	56.97837946435471	64.49534053502713	70.31078554097702	75.01970420510918	78.82609300384811	82.10703633300879	84.8084442177817	87.16908526125458	89.25618557497643	91.09910828812957	92.73185281345141	94.16523714590384	95.41780641970729	96.58305901988966	97.57522370068153	98.5225709737741	99.29219404392106	100.0
Nac_Sal_8	43.337120597305635	58.85220930668098	67.7281410360456	73.67997203251221	78.09109410310514	81.51149288951594	84.25642690372442	86.56124754972345	88.59138751201728	90.3543380819797	91.84510506536152	93.25097074650718	94.47704543468218	95.60947898068495	96.54526612812606	97.39864907045559	98.15901514489406	98.83510419137752	99.45625710111995	100.0
Nac_oxy_1	28.837945869042375	44.91548389282206	55.87971274685817	63.84607567494326	70.18901798719556	75.19985772839674	79.38501405778938	82.82917245350767	85.60092815284035	88.12455540123979	90.39836048914333	92.14796246739608	93.78069848582365	95.11872904034416	96.2721452525321	97.25534365367027	98.163171979269	98.90332305816199	99.52491446766709	100.0
Nac_oxy_2	50.149350257868974	63.79968978992311	71.2091068032468	76.30181357799371	80.11695906432749	83.15603128408337	85.64100034528684	87.82946118811556	89.61344316743123	91.27849301479253	92.67553450950086	93.9010287355377	95.0492444795212	96.05167244885097	96.94448555002	97.69041472785369	98.44401694645862	99.0364853088673	99.53578103333936	100.0
Nac_oxy_3	49.933435158620405	62.49458193151561	69.51227063510083	74.38182418625772	78.13215959049722	81.12344940040042	83.72205824681625	85.92747012322236	87.83875828190469	89.59163243823402	91.17680447480856	92.59221036553902	93.8471382278272	94.98854465520444	96.03964994117526	96.97929781832443	97.8384486779913	98.63722677454643	99.35860389275321	100.0
Nac_oxy_4	47.14673603030096	61.3417528007849	69.2832044173683	74.62580144659685	78.65299929267347	81.81201086088484	84.43311200857919	86.73135281903849	88.69988819677368	90.40602824742739	91.86631528509822	93.22506673968101	94.44292331211354	95.52045542701987	96.48219134323591	97.330412759258	98.12672553448787	98.8505943824583	99.44611769000844	100.0
Nac_oxy_5	44.33732899495603	59.534551788371054	68.10445973897161	73.82458601961946	78.04482721081853	81.40323926795931	84.18226023006302	86.42845910998754	88.38919598901697	90.13765074449941	91.70708695704765	93.07875606304356	94.28047851172693	95.38785334994496	96.3325390393478	97.22279341502062	98.05559251508957	98.77408585632553	99.40065075659525	100.0
Nac_oxy_6	39.44730709901867	55.39597623814369	64.7261150677738	71.11227805310315	75.90928484689357	79.70067937904099	82.73786471495619	85.29062325642457	87.52043060159507	89.40365617512882	91.12540615051364	92.617414421215	93.90724999179494	95.09206078309101	96.14230857592963	97.07440349207391	97.92838622862581	98.67078013718861	99.36722570481473	100.0
Nac_oxy_7	42.623942332022885	58.31476692731638	67.29144422980788	73.34892705716807	77.83510562793539	81.30542920799107	84.20981170269887	86.72167671618394	88.79103381451698	90.59068943597212	92.13298689756898	93.46112780887609	94.67200720849713	95.70390851133425	96.64200060482253	97.50603279619332	98.23675716375261	98.89218729749246	99.46923736815795	100.0
Nac_oxy_8	42.74042435063501	58.51508823288181	67.46140402899667	73.60773749061521	78.10550091166617	81.6625762613485	84.51303146352389	86.94140730973307	88.94454924574609	90.71930145551133	92.24232023772721	93.5590311733049	94.78804550129021	95.89592494684577	96.8202093362187	97.61894246723996	98.34701358351052	98.97855534034485	99.50599680759112	100.0
