0	56.7514540336383	59.2605676788269	51.4437590994327	54.3765903013178	62.5274801532638	52.118910189652	55.0331383576122	61.7839854915454	57.4076334452171	84.3549659869329	62.8851784909519	44.6110172690147	63.742447327786	73.3109212181069	63.8547543684574
56.7514540336383	0	33.3091275382562	38.8894691792062	40.2621236162163	38.8870046853442	42.5428728132122	38.3194053161102	37.4948400334417	45.9919588378258	74.3396156437855	32.2429940711115	44.4517464903257	37.8260138704187	64.5918608689605	38.1869768313336
59.2605676788269	33.3091275382562	0	36.074243376048	40.2702839727676	38.6323950843084	44.7542760171519	38.4536227762216	40.3950633492922	48.0913878897281	74.0649714131798	35.4725199263569	47.8166424471303	42.7408586423819	67.7186961784676	43.6444368551155
51.4437590994327	38.8894691792062	36.074243376048	0	36.7142332273723	44.173025341976	36.8746593482905	42.1803025157926	46.6132270138664	44.4565593767017	74.2972686118547	43.075189517944	36.6684281135717	47.1907461260569	68.7106320381819	47.6665718588711
54.3765903013178	40.2621236162163	40.2702839727676	36.7142332273723	0	44.2437245710084	41.6250350425979	41.0534351334149	45.6560304777545	44.7688450244526	71.208274540212	39.7532721404809	42.8709260310504	42.4205501945708	62.968718163361	46.3913077728184
62.5274801532638	38.8870046853442	38.6323950843084	44.173025341976	44.2437245710084	0	49.4449457979541	43.0252021274122	42.6206347174606	51.1988583760498	75.4513755355303	36.3895327341318	52.3324955210373	43.4531758964318	68.1328186727175	43.8454945080784
52.118910189652	42.5428728132122	44.7542760171519	36.8746593482905	41.6250350425979	49.4449457979541	0	47.308013427643	48.26121935558	49.8719589576112	75.9845864166599	47.4204549471572	36.2933909893088	53.5208561577373	69.8368683399913	50.5145282330251
55.0331383576122	38.3194053161102	38.4536227762216	42.1803025157926	41.0534351334149	43.0252021274122	47.308013427643	0	43.8947346463546	48.4613663343229	73.7027289365077	39.3531804599883	47.0887011194727	43.9519438853712	63.2836043971309	45.4041383928571
61.7839854915454	37.4948400334417	40.3950633492922	46.6132270138664	45.6560304777545	42.6206347174606	48.26121935558	43.8947346463546	0	52.1439119531644	76.53858208968	37.6276451156018	50.8278548022693	46.4475978287571	67.3443316969904	44.8189863124571
57.4076334452171	45.9919588378258	48.0913878897281	44.4565593767017	44.7688450244526	51.1988583760498	49.8719589576112	48.4613663343229	52.1439119531644	0	79.6028883072238	51.1056239708098	47.9822329278118	44.6272930075941	69.5887009742605	54.6292232483404
84.3549659869329	74.3396156437855	74.0649714131798	74.2972686118547	71.208274540212	75.4513755355303	75.9845864166599	73.7027289365077	76.53858208968	79.6028883072238	0	71.2433658667915	77.2423218034722	76.2173706966234	79.6813072134275	70.6179987801641
62.8851784909519	32.2429940711115	35.4725199263569	43.075189517944	39.7532721404809	36.3895327341318	47.4204549471572	39.3531804599883	37.6276451156018	51.1056239708098	71.2433658667915	0	51.461594966903	35.9986937129393	66.5443318580094	34.4586710817748
44.6110172690147	44.4517464903257	47.8166424471303	36.6684281135717	42.8709260310504	52.3324955210373	36.2933909893088	47.0887011194727	50.8278548022693	47.9822329278118	77.2423218034722	51.461594966903	0	54.3293605691739	68.9885788766789	53.2598608163304
63.742447327786	37.8260138704187	42.7408586423819	47.1907461260569	42.4205501945708	43.4531758964318	53.5208561577373	43.9519438853712	46.4475978287571	44.6272930075941	76.2173706966234	35.9986937129393	54.3293605691739	0	68.6050195928309	43.3998709625516
73.3109212181069	64.5918608689605	67.7186961784676	68.7106320381819	62.968718163361	68.1328186727175	69.8368683399913	63.2836043971309	67.3443316969904	69.5887009742605	79.6813072134275	66.5443318580094	68.9885788766789	68.6050195928309	0	68.989439132126
63.8547543684574	38.1869768313336	43.6444368551155	47.6665718588711	46.3913077728184	43.8454945080784	50.5145282330251	45.4041383928571	44.8189863124571	54.6292232483404	70.6179987801641	34.4586710817748	53.2598608163304	43.3998709625516	68.989439132126	0
